name,pdf_url,isin
Amundi Funds Volatility World - AHE (D)-LU0644000290,https://solutions.vwdservices.com/products/documents/a1daebfc-81b7-43f7-8c71-9cfe2cac6776/?c=AAVr9G5vH5lxnrmLeEgPii5I%2BMX5nuY6FcbJRDWMMST%2Bzy2OpU9KTxknNl%2FlL90I,LU0644000290
Amundi Funds Volatility World - AU (C)-LU0319687124,https://solutions.vwdservices.com/products/documents/858fb246-1a82-451b-889c-67765121f556/?c=E1z7k6XnUod5uu3u9ufOX%2B5VhquKAkPxnnu0Vpyc3xLplw%2Blvt7EtHJmuuK2U2G3,LU0319687124
Amundi Funds Volatility World - AU (D)-LU0319687397,https://solutions.vwdservices.com/products/documents/60701710-6d5c-4983-891f-f2b283f27588/?c=TAy5LjbOcgR4VhT9Xn3uDftIzAFeEAOFq6Kg5ZVJWRDfVarAe8DY42nfsLkO0qBN,LU0319687397
Amundi Funds Euro Aggregate Bond - AE (C)-LU0616241476,https://solutions.vwdservices.com/products/documents/be58fffb-284c-4053-8c73-706a2ae27e13/?c=YZ%2BKssLHkGejMcIu2HgOWqSmchC6Cm1SliYi62PDrsX26Ig9D4jMJT6ekOsUGD%2Bw,LU0616241476
Amundi Funds Euro Aggregate Bond - AE (D)-LU0616241559,https://solutions.vwdservices.com/products/documents/6c1cbd32-289c-4fc3-bfc3-9bd779b782f4/?c=Hg%2B9o49CSc361s7pHT6uiruRkAIidLtCHwm%2Frc9p7HvHc65cF14z6KBWtWb%2F44lY,LU0616241559
Amundi Funds Euro Corporate Bond - AE (C)-LU0119099819,https://solutions.vwdservices.com/products/documents/4b564617-6ea7-4706-aee0-707510b492dc/?c=%2FB3JETIGz7fNFfdzTL79Ihx8b4wrn4MTctaAgBQkZtCQl%2B7w65t30h2gb5WIBE83,LU0119099819
Amundi Funds Euro Corporate Bond - AE (D)-LU0119100179,https://solutions.vwdservices.com/products/documents/78553a08-211c-4ec9-ae51-f22479dd883f/?c=U36HGKeyj3M%2FI27dcRw%2Bn6LgXgv4a9rBpFbY7AamQZJ1zFu9LqAzvP7L5QibEt%2BQ,LU0119100179
Amundi Funds Euro Corporate Short Term Bond - AE (C)-LU0945151578,https://solutions.vwdservices.com/products/documents/08faf5a4-0d46-4b23-bd05-9cbee3190b5d/?c=QHQ79846WozkDSiamXDRMXNWzrH%2B%2FDVe7a8mitkfJMl2FD6YUVlYNaFb1rt%2BgtUg,LU0945151578
Amundi Funds Euro Government Bond - AE (C)-LU0518421895,https://solutions.vwdservices.com/products/documents/20377ce4-1567-4e4c-bd87-f1fb1e5db8bc/?c=YEw6xhhLNmyNdPIb0DNwrGhq5KlDw7svnsSlcJR90U9FyD6bdqvfZvexpI6jbUCk,LU0518421895
Amundi Funds Euro Government Bond - AE (D)-LU0518421978,https://solutions.vwdservices.com/products/documents/e2c2fe4c-e43c-4065-8abd-accae9d1e1bb/?c=%2B6Iz%2FpV92YU20RJsP0faJzZfidr7rTzSpuWp1fgPYs%2FY5KRZrZ9LqyuDHkwD2trm,LU0518421978
